bid_id,paying_price
ec4fd0df7c0cbc69ade6b0ef9f66576d,0
e68bf3bae9d39b02e7fabbfc0b2f4a46,0
1fb56cd981144ad2cedb3de057e0abdc,0
f0c4392228a798ac2adffed6515033e1,0
8577553bf5089a22710aa16401bec0ff,0
988aba01dde6023b97d9e2f15b400556,0
636afc8ae61cf7fd929980cee29eb283,0
ed9a0baa6578b44eced8744eabc406d0,0
a40689b10720d28c8014edcdf27a0514,0
ecaeb61907160669fe850df72099868a,0
d9aeccc9fe6228674beb6bc3b95bf2b,0
e902c8fd7ce3e7b9f7a2dd3370c7c2a9,0
d48bf03a57de8e4be3c6f76d4f865d0b,0
e8e9d68fc173e678fe1c337ec694ad26,0
94b33563670f827d2ff726b788ed0c0e,0
6da0ba2a698a2c60ba491c9960eef010,0
68f19f286c348fa76d621eaf5da382c3,0
ada4205b4c6e7fcb9995d38111ddeedf,0
861ecaa8103639ea11bc95a6996ea01a,0
6e9b53a7fbebfbf752bfb1b8f00e070,0
1d8e22df0818a15fde1ef6e5653edfb2,0
de4806513b0963c1cd13616a4718a999,0
f342e21729577ca6558e6dc8c14739e6,0
7e8849cde0cde58625944ecc66bf9697,0
beab1155abec7d0b63af6281968359e0,0
68389570992375773d39893412bfc1b3,0
f7b2c4c757577a9bced38b779ba886a0,0
5d47809fd6cd4bd24182259fe953dc3e,0
28a6a847899d2c2ebbe2276573711712,0
41af384ee4e57a654a62647bc59976b3,0
5126b4736321f349c0cdfa41363a9e55,0
63dda54422a8256d354de615c5b93b4c,0
a27aaf7359a04b13fee2d1ef2fc03960,0
67040360cc9e77eea547871bcc66d7af,0
cabe67a142449eee88bc13311ad38f53,0
948d3d1942201c21f60bb7e0041bb95a,0
c20595965070238dddfb53c8ebc05428,0
3023ba2a2fe434662cffb00c00332bdf,0
d071a6c37458fa600578f0ec64a45170,0
26b2b324a2ec7f3855f6bbdd89e9bb71,0
52bd716b49dd61cae438ddbc859503e6,0
71198f7fcefeba4ee152e8cf0e289b82,0
b36e432f3691916bfd795aa7f1ff26e2,0
84aa41455f8b312f51042da8a7218173,0
28105da40a6e3b14a1d7056c25560d3a,0
7711f781df0c6ed0279245d560abee08,0
a4c47f33f62d98bcc84277a026e4cbd0,0
ed2e1a94dfb86ce06dd1a212bf1220e6,0
d4457c2a5ef55efd008dfa577094a660,0
d201369e5b58c49164b7dc478aab9bc3,0
1bc44e39f64b576aa7e0909d0b46392e,0
9997c6d9a8bffd7fb49faf24fa1b19af,0
6283374bc12468bbb206337558656e64,0
599fda458c750a9be53839b50c98494e,0
f79400861ada29779c32e26180db3c45,0
b0e53aacded77265aad8cdf61e175f10,0
12cdc596e5c29fe2c22aa3e7883f1a91,0
22277950262a3786fde067a5f9e42cd4,0
72ff5d7d2eaf3c54cb6d805f55a71e49,0
c0ec08aa71fdd5519d05266862707053,0
3a95233ffca36092d613355796845e23,0
158ba81ae3a43464754a00ccde5d34dd,0
e872ba93035cd5c3d0a2f1eec052c10e,0
9eaf78d12519981427f57b0aa9fd59ba,0
c930db836262ab428df8bb44d42c9bc4,0
d9c2543c73b3be153dfd0dff201f66ae,0
bc0cc82933642c66ddf26776730b6520,0
5a41c65c4bc2540f10deac7742dcb962,0
24d78c5890729b2015386e3e5e22cc83,0
ee9b48faf037eb98549c0b39c955f114,0
6ab3e3b0cc4439cc91fcc0246ffe27c8,0
a2f917d9f861fd05c6f534d4e069dabe,0
7124ed762e917feffb968e1c110a33e3,0
c6b49588a3f8516ea54a28ba22da129b,0
5967c28aee0d17aa77ccf9dc32be29b5,0
3b1934473adfefc4454a006b010fa016,0
484669fc044fceca22de38ad47655cde,0
842638f4946be83797701c9484f15211,0
ddeea0112d3adec01558d2feebfebaba,0
aac7c9387dc6b53d84211bfd4190890d,0
1301ec9abd45295b4b85463db2a949c,0
b7adfd96fc2bfd11ddd180ac51265201,0
cf0d185fa049173a228436cbb502602e,0
972eb547420cec3842721374316936f5,0
28089a1ed9a928176e608a098ee5daf2,0
683b673e8ef4de4042ce6e5e41a5bb67,0
62585550cc84138c45d8e40d96319612,0
8ed08172eb0df53c9876c30a10f82c1a,0
5ebd30e28f3e6f80c02618e6a52a8c9f,0
e1fa44db79cae79031de39576f783b63,0
8255f0322c54907748e6896d6476d81,0
4a7c7ac2c5e68e5e84ef7dcbae5d200d,0
5f6ad333db6ed8a1b09b008b1ff150d7,0
a0e886f90d1c811edcd0c5e9a042f971,0
243094546a979c567bb143911d653878,0
b0ebd94fe49eaa8b6dfb748e10c138ef,0
55de0c473c77b0dff2eded0205cb81ff,0
aa36bc1943d0dd95de2591f18a5f57c,0
ebc49a8d3472ce6cb122015e3d07c823,0
9ad2236a7f0e9d7cd878a717037ba80e,0
788d2907d885c643ef4e960187d2f758,0
dae7958b77043ec20d40f5e1099366e6,0
ec239c5bebfae1acf087843ccd4f1ab7,0
15868ccaa3486f6edce672faaeccab62,0
e8427dc2d525d2af067038989cd7d77c,0
d376706209e6b9238e19b66b338c06f8,0
cc1394cbe709338a66129dbbcf57856f,0
b7d4fbb4111fa16bae9a00def0514717,0
976580fba32180c5c3611502ce204458,0
6389aeba4356394260433cb818ad6e,0
7feba4440a77d0700203a008cdb21bd5,0
647b9565c4f2719ff739124170ac6481,0
3b3ae04e8d5a0547e56a8b4139739f71,0
2fef28f669a828a3087282c1a2fcf958,0
d2928929240de5941836d706d8bc62f9,0
4b408779dc066e5254ef06f07763b8ce,0
bc3e9e963579254be2724b7d855571f7,0
390697cf88a6d96073e3762876dd46a1,0
2fc98c520d83fd19aa9c8700857d2b4d,0
260d744e12ac13ee737602be67c68222,0
b77db523db3e6ddda46902a1883583b7,0
8c970fdcc9c9daf62d46784ea69d67a2,0
41e5838edb7baa31581af95afe3c8fbb,0
1014d5f55911b7186f9af6462c9911f0,0
8124e63c6abcde5a11b5a0600265f7ac,0
c5689867019108a436b195248c6839df,0
5a0922a2ac5c5da1fdf1751198dca33f,0
d4e350528858d7438cdbd915849665e4,0
20dc222f89b316ed15fb52215548ffe8,0
5400302075aba1f98245be7360499816,0
18b6b54f65a037d2b46d057fe91556e9,0
aaaa444e55bc7b9b342656addd8e3896,0
60d6c11cee931fe5e9634ea07b01a3d,0
8379c6797e3c67fbc85f752b93be1c7d,0
570d8220fb86aff509b4ba5281a1b4e1,0
14992524a0de39197dc24d675aeecf41,0
b88a8c7b81b4327f218cfc4f6afc75d7,0
e05eb49cdebd1fd1ed30696b1c5602ea,0
7a7c9e7b04d32ac4a86eb58010d82290,0
3e50b39cebc0dc847f42e4d0a98685cc,0
24ecca36b107ecb8769f31b18114370c,0
dd14d6ae309ae5cbbd6ded18ee04f135,0
bbe7b1f6f11bff5f13f9ae4fa6688fa1,0
2d8aef1846b5ccd3e6b7b500522e8d16,0
260e26b5cdcaaad794962f780b983acb,0
51b6222af4714b067461df68bcbe9eee,0
7b4bd92f123f8d9e61d73081751e6fa4,0
ef3c2d3e83ddcefd5e2f7605be1656d3,0
67ca890418cec70d456eb8a8d2939ef0,0
2d4152d4ff770a78b47bb7c4d82b1efb,0
7ec2b74fd0c2233d9fb5d347853b9458,0
89ba7136654c243b1e9d66851a7a3eb6,0
eb4ab120f9cab247b980316aa472cdca,0
348c486eee0d0750e393195ebbb470f8,0
f5354aa15722a83b53fba458165e4075,0
b887e7d977302c489e6792eb0b1898b4,0
886ed00b44f32ff0810c68c9c6bca5af,0
b97e2a7496f834f98850d33875de3ef7,0
791b24d4cd72b96eaee5a2165acdcabf,0
4cc51ababab07386b1142e3416940c68,0
c023cfb488af8a7ab257f3eecd0dea48,0
4e3dd3e0f3db00b1bd472c81d8f08955,0
609013e1741c73ae7a7020bada89aaab,0
dbd0edb2b69a3d6e6431a1f7ab8510e7,0
8c2e6605fc696712181c983e1e8cb7b2,0
da1dd01eb8fe90265ba2156a74236a70,0
7412f70a825b77f4eece135c8821c651,0
bfc7f761ec9946a430dea05151846ac5,0
32fbd2dc9b9274b4364fadd32f18befb,0
e067494904b342cd8a92aa6565c6263e,0
8e984f91540953a41c600ce1ffa75d5c,0
e01491c853858c9ce72c8426f2f394ae,0
eee902f5c035342e65046b41b1017461,0
1d9a1292643301b2d13c02627d75f50d,0
c2e5ad7d17339f6d3106f4ef013e8e6c,0
eef25c5b825988a4139348be715ed372,0
7d81609e971d8b7d8377138fe0f65f55,0
b01a204771d9f4fa56e86b2cbcba16e8,0
d6d6f2a2ed9d1f555a2f9f70090009b4,0
2063648f175d7aa512ae692dc70496b6,0
e0b20d75a19cd941ba48dc3c2ed323b9,0
74beeaebc9be06b4d49a2564e45d26b5,0
5d8643b99e6ef14f9154a078a21cdde2,0
f03db7ab4027eb0cba4057defe2afbc2,0
2a75b529431683dfe18bb5d58a3eccb2,0
81a7671d9d46a222d414dbd8b5b92b70,0
e61dbc8eac981ff310c815d0fae9f727,0
c829915c070bb8b81600d1d4aea187e8,0
77e01d854ac3a664195af785eed28b61,0
136b91b820f608310a886d491df0523e,0
63988966b2ba4c03cae12adf53708129,0
5c99f50398a1cf1dabd0e97c7c512078,0
55ce42394cebbb30cc1e5dc38702bf6,0
2f511c7033b35f75d21c06938c80166d,0
585d4e22b4ceb890ce4baf2ac7d2f389,0
799229abe53529aae3b64a0e8a4318db,0
17632637fa98cc184105d3f7ad24d2cd,0
f4daef68c9222fb1ca88988bf07a4d19,0
198e5469a87bb52ccf7a86c91e93eabe,0
65f8365912eda3a4f68757c14d7fc23b,0
d0a260f404718fe9b1ee422c1ce8846a,0
311c290aff3ade46308f1b67aa271225,0
4d74ab14204ecda6e277fd4922e16821,0
a507f0287ab27d6cf8391ad7e58a7c56,0
82a6f4b950db2fe0caff593f603897a1,0
1a13b0ffb5f4839d8877d35fa9af2db6,0
f6b0bf665aa81b13dc2d9a6cd3ca3001,0
3ceba255e2de2f7ab89e6f1b516278ab,0
deea26747757fe35c457d9a3dadf41dd,0
6d72c833fe2298041544ff36b0b4714c,0
1be959ee2944e9f67c862a9774ab21dc,0
3b3973949913107c0937a24e48d58ad2,0
285f233b54f6c7077d4fe5e37037b5e8,0
b9f09d583750ddc5c3233d5dd481ab67,0
87b207d38d587053f0d001cf40c8930e,0
6298f9dc691bdb1a6b573604ff6288ba,0
cd10973257a4e1d9e73623b16a0b4f09,0
94a7706366d4c60f49d8d61ed4e50039,0
6698b53ae3e7556a679b7741cd87c716,0
6af98243fde885a34e421b9d8ad5374a,0
dd0a23e2fc978055aee2c5cd8c8fa523,0
472166962ab53c91a6a1d99c788892ff,0
d8ba9bfe70c0522e2f845a1b46313e01,0
38604bb7e47ad12a610de12de8bfc176,0
8a903b63ca970062707837de7862e925,0
17726b8d22774c198a921d1b6431e2d5,0
d0abb9324bb41bd85e90e767f5d6ba79,0
95eb26bcc43fe738c3d561cccb02bc8,0
75afc0ba750991d91c01dcf86b4c6563,0
e38eeea547cc3e270861aa9f7bc10589,0
980aa5d7e185a9ad0b61057694604fdd,0
9eea5a61eeb0f83996e761a508f39b5d,0
6afef57e28556d3def112eb45089f690,0
34f78aa26394e0490cb9fbed6012c4ad,0
af7ea1c20de21045b2a5ac4f6f8e075a,0
fb0f480df64b522344d87f5142b8c278,0
58d7ef5e4aeef2e177f87916f82f8700,0
c57d8430035d6fc2ae341ee54c00314,0
fdd47c6b4b87da55191f8804c2dae1e5,0
87f894a312438483d21e238092cd88eb,0
dacea655d4b2ba4ca57021b71332be89,0
86dd657b61945168cb259523bb00527d,0
22253d3495745617070130b9fb3bbf9f,0
d021a39f6b5f2feeb462fa7dfde6f0f8,0
af95237b016bfa0e40fbb040ba7fe04,0
224840a89e586f268a7d05cb3ba37916,0
b680dac655fe0cf4136054354a6f239b,0
8b978b14aea0bbe198fbe63a4b1fabd4,0
2f6384b65f42a59759f2894afb02fb12,0
da101233f19bdf82c7ca9ae658e5197,0
f7a10111090002682a7c8cc5a8aeff04,0
fa8b86de0a2a8ee694f12a59b0e04a77,0
4a382246660978bb114ff873df06711c,0
34c9582a680b7960a0e245ebeb2234c7,0
db2c57c9c31414614deb418e6e57cacf,0
5c0957fd47790bd066c11809b61e7e84,0
e6124203bb2906c82d1c92f246947186,0
8ad829babf39a8b2bdf24a1eda14e101,0
dde08b04c65483995cd809c59d6914d2,0
22a3da203b86d9ebc9a1f5146c00dbf1,0
d38f18734e714bcc79dd66600411edb8,0
9ce6737bd03e2e78b37cc88f64ee1c9,0
b59454b762f8277eb0af75e59ce60a51,0
b0953d476cbfffe7d1b904bd7d9c1994,0
8fb925db3cce3f382dc609d2cb24e,0
ce73c2c21e5a1e91d3baf1a0ee18e3cd,0
d6fb00e26796855c2c6117577c184c56,0
e712f36eb7f09574a853b8b4325d1c84,0
63e6017743e126e15d007eaa446281eb,0
dfa36af5149bea8eff41c32bfc05b335,0
8f60aa6f6d666e1bbb88d39867ed58da,0
7781a301a075c3ed80950fefe51ee81c,0
1ccb9b7a4c7d63f8843552bff80f383c,0
cbc86cd3a0207dc0e35e6f8643f95b3c,0
1c041c50d498873a575c48e895ff246f,0
175738a9549d519e781cff69b42c4c9c,0
1278e91ed0002d545c491a82c5ef24cb,0
39179c32d0b4c8ade739b01a0647caeb,0
9d1d6137e678b8d9ec8e9361783ed2d2,0
9eb5d3d295b401b9952f67a91a59028e,0
14596fedcaaad14a4d20cf5d146c607a,0
e1678a89757bc0a8d130237814e2a297,0
ce9655073f63f68953c6726a13aa1f9e,0
1c8131b41125b8af1c6daef9c1c48365,0
c49ef76d69a45846fe75671a4f278153,0
6d3d95ee81add588ef030371f26716c8,0
4d4f7b39a9290d9de7451d7e7b57fc0,0
f3645b9bc7709dc7b9f355d020aff167,0
7f875e319153167c74ab6a1e2039bc0e,0
a15b3574b50eb16e70d4047cc8e70699,0
88ccdf9c72a1c55d3c8b88d03df3aa1e,0
919a60cc57fe2b780c6f25a25b435707,0
a474aa74414d4007dd7c21598218bf61,0
374f53c11bd86c435d3d541e69dc39e9,0
c9dc927e86affaf2f48b7bd5049d5bb8,0
3900d43afbd23960ffba539cc4439f7c,0
4d84b220cb4309f0710ea82724d1071a,0
1f97308d5b4378fad3da347cae1a189c,0
2023ce3b5f96be8f13b62173525c97cc,0
1ec6ded7d4fe2450e2d6d0034b48b0af,0
a47d15595c45f33c4946cf6b53d19e25,0
945b73a012146618ded828c8a2db57e5,0
fa9395ea7042537c0702270d173d89d1,0
5dc8f966412cb3d80784049c2b142a6c,0
bf5c2bbf18309b13f48f958085f9fdfd,0
468a53868054a682665397f14cf0326f,0
5ee9359a59c5bed5aa6d0138b649e92f,0
1554efb1c42524463a6dc321e2d28df4,0
7cc34f0810b5e589653f677db4a0d3c,0
4cd94f00047fb93beb78eae72039e285,0
2f8b0878d44b711ac6f0376c460db6be,0
72fc697d67be8e610876e74c1046d5c3,0
5ab6c8d4914ce1518fa9055fe23cae0c,0
59e4f433d1762b9ee27652d491ca7014,0
e9d852be41a88160d8a5d4a8279169b4,0
eea1bd6818a2b65cbde7cba0571637b8,0
7411b2117700b9a4a03f59073bc13170,0
747d6739414512626c3a2f7300066a09,0
187738d10738d9effa8333a462ec5c77,0
16a10598304380a559c34aec637c5ea8,0
b858c249298d44741a8f648e9d23420c,0
f61cac376b74efb9042524eae9d620d0,0
3efd98ee3b28f3bc9405a85262e81753,0
83f2330a18b8173a09f5b593ea44fa75,0
d0eb1ab3da39e6d15eabba9a3d6594b,0
26b733c0eb81a3231c2e7556bffbeec2,0
2acafb26b2e0c30ff7fc67319d70fd99,0
a7d569f2be2d40424919d9a6542fb9e1,0
76e8537a04d7b198c02f0d14ecb56209,0
f94f445aadc22af6dc8084e2b1fb1cd1,0
20be420b357ad1216931cd318415952d,0
930f782c0cbd8ccee9014d240356449,0
e451487e41f8c5a8d09470921b18ad44,0
9bc4a26b24383c1599eef92b90a72e0b,0
730a29287e13b0d3aa576f755bb0b286,0
f47f5e4b16d2790489210fcb0785459,0
ac66aad1031536028439c4231745c46,0
aac51e8e810040b3d2208e67b29bc78b,0
af9b076fb912017202c67e6745cf7ea9,0
2ecd3933cdc1529fd74267c2dcf0c033,0
41d65ab21f45f9ab1c938df7745cad66,0
8bdbf2893f818e2f2f59aeeb015a4883,0
190bf97c5cba53f59c048d43678df5db,0
de5a5d5af0932103c2a95b2b68e61309,0
13205a15a01075dade8c2eb6cf7419c9,0
cbf56f13afbbd70e2b141de2410aac35,0
e01fcb60271e66c374e78a51f780451a,0
26f5d7636d4f5c0c9af3d81d2ba59c1a,0
b44906123b26e83bb172530e408c05b2,0
111ec386ba971a55383745f2ed0e6465,0
e10a7d8c7b5e9426d05791abaf5e6f55,0
8ddfd3789c882121534989fae329094d,0
85cc309b3d6bb238f28169113d7babfe,0
d0a88f2f71e93413e1db67fb161e52aa,0
49982244c4fa7775dd32a9dd26bc3aaa,0
30d0b4144600cdd42aabf841dc56c03,0
88f20973dd4009a53897d6ee4b040905,0
b3e44bee1b0d471f76430b5e728cb823,0
ce87e962521f5cd7cfac10d23b44de9c,0
b7d1f78416b5ef1576267f60c70bc7e6,0
7497b971ae926bbe794ed6113f1e1eb5,0
d709c00d0248c6a309db680badca7a41,0
b58602033b3a5f3bd920975d3c2adf85,0
7aa8d04f86ad9fafe8a5789c66d4a966,0
aa916a3499523ce10a20001e0ad81d38,0
13091ff4f28fa214f1bd3b0e128d0c4e,0
ff218a556a76bc3f226452f6d1861935,0
f4e3f716c1c9dbccd8e7a04f142519c3,0
b18286353cce6e06ca959d83337b0fe1,0
17963a23cdad01dfb92e6906d0410b64,0
d655fabc5a7f13ca8ac658f921a5cd16,0
2e12430ad29c525926b6a09eac0a60b1,0
4bf0cbd79721ecc36c86036f03122af1,0
105c01a14d65ec0939d2eed8d3dae751,0
498c1bf1e4472475bd2094c511ffbdfc,0
d58557dde17b7189d45d840efa6214d8,0
f54499a6a9e40f9e56400e84de64251d,0
a8957f113f209bcb4b95e2698ff7be4b,0
58ad180a1da8737c867e5ab9949a2167,0
6dccbe38d4bbcf1baa4c3c2c6e18bd25,0
8fc463b3e45348d68ef652ed7b013f37,0
973ac8257d7d77a8251f38bd2b35067e,0
4c7d60a5d33045e69c65634c3c4f6a4f,0
d4f0b76cf88772fee2c45df2b19b0feb,0
df0b87c36848a4c4209554cf152352ce,0
a2b80a2df5bce1f879c08fe38e9bbbcb,0
2d80ed8f4781b975e3cd05ccbaa77d5,0
7761abdd2bc89fcc39d0d57e5bc384cf,0
fbe35f81ea3d8dd57fbec9a3a63dd134,0
caafde3466dde938b8b8b2e2561c9c2f,0
96bb48798cdaaa187569da80ab1c707e,0
f42603ddc8e35d73058a8d1d33c8d995,0
114c542f9f9f3f6e4316bf990fd4b0d0,0
ebbec9c4a0cbca05a6989d2ed914c34c,0
dd4f88aed656260962f8675084d8b6a6,0
35e77340b0bad80727661fcdb2178e10,0
ac2c73aac27b2f50979d28c25399150f,0
4cfdfcaea7a67c2df109b34483453932,0
c6b1fcc64187eceb24a8ff85b6047b64,0
11d7268b4dabd13d9b1f9f8edc3de60,0
a5e5e3f3720443d252502616e3c97439,0
48a3b4ef25c88d95aa26355ba42e203c,0
7a52c26f47aac8c4c1ec56aa74a88711,0
2b94bd789d7816283a536d24e36da167,0
e5e1ced96448c3c0748a4ae2d278c0de,0
f8ae4ab03e869c62e5f0f01fdb086f13,0
25666ee6f2027665ae789bfe5980e448,0
1c9966422dec020006bbb6bd3d74207b,0
8a342f1724c62caaad3d72bcd6a75930,0
624d5e3fc0df2dc5c38f0a0e383efca7,0
50c462e85fba2ecf6ff89e9889f6e96a,0
f1374dde6d3d1ee79b63ae600eb90a11,0
39313bc2a7eba9253539212e856ec615,0
43d075b13a452bb4c8ebfb926c19f5dc,0
18200123973a04cf71381786cfbe1e56,0
75e5813564e844bcd754b4568100ed26,0
c29ed2b3f677db3a00da694dedfbe023,0
ece0ea6799a53e9d541d69030eac73b1,0
3eb01231982aa7de7a73f5a4c77ba72a,0
6b51992a981f649404432981a38ebbe8,0
f5847ddaeeba1696324d44598e327b44,0
1bbf165b181136087196bd1cd1a00fe6,0
3b0897c1b9eff3404ec3949acf82107d,0
a9aa39d207f7ee947a04155280ee5f98,0
66182eeada70b7c9173eef11c0d3b583,0
f48187f82dd621efb80d032272e74892,0
bbce375c8e63ffd9f2629c57427299ec,0
3226c10cb6d07d2e53d369197ad440f5,0
d019953c1250cbb6f3c601a265a8809d,0
f905b46fd26ae6e0f5775763c02bf819,0
fa8743088ab62f170c89693d23f94f56,0
b5198794fc9c9dfa87f348a23d9a7d4d,0
43504545c59230489af006f24d329b85,0
5b0d9b502e8ccb6e7c8702c2cbc26e8,0
52df976af817cbfaaadeed86e50de0ba,0
25c62e31ddf4acb0b98b05a19759b8f9,0
1ba25583b1ae088b9c6f8f2b67037d68,0
7ad9ab5b7dc4e3084f2de3aee3ff78db,0
e9de1c9bbc66de73c6e052d32d91eca3,0
df3275b4b52e6d91490b423f95d6d991,0
3b5d979739c646218997e0cc446e82b3,0
4d936378f802db98dd2aaafed060f4a8,0
ade3e8556e4f6030ea31f9a45147e8d3,0
1679cadb584c54324667195527520827,0
ecf8d25c5d7c7660a1f535be2b4f26f,0
40497007784804e5657f34e8aeda73c0,0
d07d3c2131940145d65c1e7eb5bb2402,0
98653f7af5e515fb1cced302b025c18d,0
8baaf0fd113651e7342c75f4832c20d1,0
9d306f18ffa232c801897d1c394119d8,0
7a9b1c7ebee2c393f7a58a2e29f96bc4,0
12cfcd3f121c2303d008030326688168,0
f21ed5d297abe83c310ef8d12c1c55e7,0
afb675620a0245f4169d31da9ab4bb2d,0
29d12ad3f71ea0cf13550dcd508434bd,0
6dc67fd9adf626736e576d1ff559a79e,0
18455b5f6ce152f851928b3046920196,0
d93fb67d1b9011bd6a4e3a6a3e50ac32,0
c2966e3a7ce3c7f5b63a3065efca6660,0
da11f1fa0148d479001393660f638ad7,0
276fb83c230d34a359a13c0554ce054b,0
7f938dc24848b2a0f7c9feaaaba6c945,0
80494884511004e02bf1227117776c7b,0
4f38e9e57921868f69f4451c26f02dfa,0
f17673ebe945e031342c5122fd8f06ba,0
eb0208f30e2cfc03c40c6dff7dfd98c5,0
d1f032cf098b6bb0af5291e3b274d099,0
56e39d92c3f8423ed1dff52199a334e7,0
d75d260832284d02431abd19c6a2c76e,0
9907f4f3bdba75a24a27c1266c720cec,0
40ff0754c3b5f7df615a8264c1c3a5b5,0
d30e36f31ae8405cd47a809c9431758a,0
535e056af517483b25d083c7b661ca46,0
584ce4f11e148acd107f96303389faac,0
d85e97fb8632ecd1f55f066f0c16a87e,0
6b8fc250ec8babae32ca54e3e9f6797d,0
41787f3e2907374a89477b5b2a65cb44,0
e4764590c68303177c61dd514ca6fa2c,0
9acd7c5ea9f01b29c9011957dcb77bc0,0
69960a9a162cf046c1817f020730823f,0
36f90ce004ade750fc355a13909c699d,0
5e93c567fddeda81b9f315f3f9a228bb,0
83264f34e2e81cdc4319649dd2f8672a,0
892d23bad438421163619c90ab383130,0
dd1054bec869cb58b1263b23a7c8a75c,0
260f091cc97ede7ba26dbcd0c7d58cc1,0
da0b5c2b219c40a3f49bef040a20bdb8,0
a02f863f8e3e4de3d89cb1d958b1317f,0
f5ceb18aea49a7162df390baddcb598d,0
5a44832be59823caa7cd13e66da38483,0
2a86def34451968bcf23f7d4c58179df,0
328b5840ad118a0e617812a2556748c2,0
90262ab2081419987ace2aafb83d7ac2,0
bdfa6591ef6aa853615345e6085987c6,0
a1aff93dc7e93991152f3cd9c3da5ec7,0
e029b1476521a28afa336e4006372dd5,0
e6197e29705068c8360eab56a8ed6d41,0
e775da6508f6d3b45a8d8cf0e2c96538,0
a13b967452f49d624f93d46f310ce4d4,0
711b203afcb2f770927e9a6ca94d28c,0
65b9d72dd1328d302e7696aabb32868,0
2fcb5688dc19c6c6aab59c3354922a97,0
b46280d70b80bcdcf7a47839979d53d4,0
6940589141f6eba9c6f36a4961e1b530,0
ee1850d019913c595f3be585de85100e,0
90d624a06b631c837e70887af7fd862e,0
5bc408a2834e5e5e8217c2dec39d7500,0
6b63aa15f24cb067e4f95ded0a13383c,0
11819e4c355dfde347f0bd27a73df026,0
3df1bae75617b9c3515e6d2b26340fc7,0
37c0c7fd01532252000fd50380e8e349,0
3b8d704a1d11c3c8b93c461cbefa340a,0
a49d272f9bae3c7c60b6944cb91b04dd,0
